id,price
0,2890.202850776152
1,5508.621818785539
2,9578.573586431921
3,4064.297389833357
4,1537.5586099898958
5,6198.601111892349
6,4549.204125035777
7,4162.3626779183005
8,5370.868534986326
9,14972.81644005346
10,4521.206787744757
11,784.2851420292006
12,3293.131301096162
13,1571.075997888301
14,2592.3166995947067
15,1165.7588168337163
16,1403.1298326597728
17,4039.5404997330506
18,4206.184648944685
19,954.2498277739201
20,2088.2068224746727
21,4751.923310930284
22,4212.301650254245
23,454.41195793525617
24,16074.30959262127
25,1065.922372848589
26,786.5261294238079
27,1101.9506183163633
28,1472.8254522961915
29,919.8540138011897
30,9860.645642042102
31,607.2760056689929
32,4365.65283214066
33,748.6160979314621
34,729.0316921424525
35,2554.7472682319994
36,6562.550492936692
37,2758.0324944917734
38,2751.708114263957
39,600.5070301623878
40,513.2769079550054
41,9326.420974334796
42,934.3480741105672
43,1962.743554837245
44,10545.052813122118
45,2333.352454144196
46,1054.9912596917745
47,772.7850110888047
48,1051.8729111916516
49,2959.835020116167
50,550.0357584234755
51,4705.4019580652875
52,2849.057932101811
53,7445.218076310511
54,5336.444267589693
55,2293.0403433416745
56,9577.612112987077
57,2450.6226362699117
58,4302.226642530615
59,2697.2573272623663
60,1130.4836728564192
61,543.5955235430289
62,6878.574422014552
63,1441.3695048801956
64,8705.57347125043
65,17717.220963047475
66,1017.1811961437855
67,11694.74275165047
68,5563.886841605047
69,9417.789623427645
70,610.8329167334427
71,532.7208043709409
72,854.899555660188
73,1168.1969136676676
74,5089.707617849867
75,1958.8012519517893
76,8224.327099188153
77,14104.42255891826
78,2696.724140766714
79,6521.18487192143
80,10955.572407759943
81,1915.9859097970177
82,15077.274191080383
83,6599.2178173251
84,1002.9684603935933
85,8277.46130923472
86,1009.8533288128178
87,13163.608136802672
88,8900.67655641648
89,14940.065566523546
90,4863.612107032464
91,1379.3695481128598
92,1047.8905700601904
93,1018.9458917385527
94,12844.50409944145
95,429.75058866703773
96,14287.363049772704
97,15340.556846708616
98,13304.9511296661
99,812.4905458693171
100,2643.360012396653
101,867.8581835358843
102,931.3885454777586
103,489.1388790650346
104,936.2238595537414
105,1615.3636660691282
106,1852.5121962590313
107,651.8263710387745
108,1080.8228602637016
109,508.6600310698787
110,528.5670189471602
111,1101.1132384278005
112,1591.8680803437787
113,1571.0015729281508
114,1298.1513733372556
115,4923.726841854241
116,5212.420320896991
117,15048.809730349678
118,470.44676264810636
119,17210.764339183435
120,1706.5114162243597
121,1450.9128172576657
122,1032.0677935700646
123,433.56900250934746
124,731.015269963519
125,1332.1851959125677
126,1051.1842066322386
127,12917.748990519005
128,5508.221434021257
129,5114.6583236880715
130,6579.024792765327
131,3464.518957381185
132,6673.835337441199
133,982.0670437174634
134,3493.8039191219323
135,1138.3812575685338
136,530.2600205889609
137,7031.509597343295
138,645.8612479033203
139,4150.740938318295
140,827.0106146536849
141,791.9661922719655
142,3611.366805887229
143,3792.6648221841297
144,812.3566466184734
145,5994.019782512863
146,15791.27556011875
147,5133.938390181808
148,2568.7041363137146
149,1665.1247878379406
150,2891.8998793128517
151,1764.4733202414789
152,12078.360537524124
153,2890.32724533172
154,759.3890395888806
155,14604.789197830272
156,3344.74044815947
157,2973.762478456428
158,3934.240525686707
159,901.4944280847623
160,7953.910707623617
161,9886.047248489887
162,641.4626665185034
163,599.5995459202148
164,5472.401897079379
165,11257.56380639655
166,3172.270686560863
167,4818.460404283715
168,3354.7003762126583
169,10198.367515348336
170,768.8148026451996
171,2404.1521359304074
172,4704.300760869216
173,2302.3404346467014
174,6171.292842334564
175,1823.8230501715489
176,4195.897879106929
177,3302.2489185804993
178,2573.8293902401133
179,3607.9568169901268
180,3398.7656782408812
181,1639.9084917460418
182,877.5216520607764
183,1683.6551887111966
184,654.3974458989021
185,4003.2703134230255
186,781.5169808501552
187,672.2590617327838
188,477.55514253013786
189,1810.6428140494288
190,2268.113473768329
191,718.7628305780748
192,890.4249952041711
193,6156.1121881538975
194,3998.9822663707373
195,2377.722827357868
196,634.3867197970769
197,12913.874607641805
198,826.6322428072309
199,8568.860444243923
200,9064.254177681876
201,6522.365137085802
202,552.3328512687397
203,833.4766670692854
204,6450.273026623881
205,3729.3854187190996
206,698.3028001972525
207,3080.96358858168
208,833.5057812870305
209,7931.428507932268
210,2573.2852591820874
211,6854.980905512
212,11142.834564320392
213,118.82059878324598
214,1417.7226301823594
215,968.9405017576826
216,2632.152371689858
217,2514.3219335030617
218,702.3230560021356
219,1507.0555329135934
220,2000.6304725803395
221,2079.9985171758167
222,9085.6525709485
223,1166.4942520852396
224,1340.344511832687
225,4598.06526742765
226,3734.744495858364
227,1931.481803474467
228,6368.195263467907
229,1796.9559238471363
230,5099.39062028941
231,1495.747390139388
232,984.1946231733295
233,1482.6669400433568
234,856.5117197290925
235,9131.332888563486
236,1307.6723700383548
237,934.8686261094242
238,4178.2801784338
239,8647.668451054607
240,5677.695819544684
241,918.51618456656
242,15802.737672726627
243,4454.359361765018
244,372.41644517317434
245,995.722298673939
246,2608.342889863367
247,6873.514555247847
248,10950.056181377731
249,5506.536186487541
250,5596.934782519297
251,1641.9299240386401
252,2744.1987838255227
253,5035.808677960866
254,5137.475627163774
255,1320.6417170283241
256,720.5878386191661
257,2147.294581350847
258,810.2865500828675
259,14448.020625827568
260,6200.586259232979
261,4514.196344390399
262,1884.973057556566
263,3729.901717451827
264,853.6143035886554
265,2247.655600266736
266,8015.818415551569
267,1780.148051718025
268,774.0552738440018
269,8743.647915184254
270,7600.510555713064
271,632.991272999698
272,4529.672869698442
273,5091.082640327576
274,410.90937741244693
275,840.8797198891112
276,6353.480178103084
277,548.8153114020421
278,6903.458947070224
279,8462.730119709408
280,1765.2723874812082
281,2468.1578201309007
282,3960.245589471587
283,8994.405916038035
284,8667.274516448857
285,11324.863694949116
286,4931.099571244621
287,15735.296703238011
288,1781.4632514577625
289,6163.140504001203
290,521.6850356628156
291,9095.634604117724
292,17757.148450704033
293,832.503370703479
294,7627.86021897259
295,1791.942143661648
296,2213.5609671609573
297,671.1649136155961
298,475.6288530139149
299,5526.057411810783
300,2782.310458773439
301,959.8461086666724
302,3614.638897624726
303,5600.1639647201855
304,5616.686639895308
305,8418.02680799696
306,1108.6424954568017
307,1022.0764680007663
308,1662.0757379275256
309,2189.04260515264
310,1739.9436366395832
311,525.3190807290117
312,7713.0351896282755
313,5327.881229136771
314,2395.57071209747
315,10335.6670028336
316,886.8624942173883
317,1171.5524919942397
318,894.4213616648188
319,8265.708560428364
320,4813.090956681389
321,554.6741261288684
322,597.0626879832814
323,495.8152216165338
324,836.022983470968
325,5774.336373516726
326,1470.6620923235016
327,1866.3670852568987
328,6717.275982311602
329,668.5318743628402
330,17250.531438403126
331,2588.409001269735
332,1057.8432550117675
333,8833.92261692938
334,3845.707677621261
335,1801.9653116292125
336,15103.503671412174
337,926.1516652458065
338,909.0960614741962
339,5720.231468129394
340,634.3867197970769
341,1530.788622792287
342,617.6475909145242
343,4791.499829535134
344,4042.4412913830324
345,1807.604242418472
346,774.4279821340114
347,2605.1706436317054
348,4767.67628709743
349,801.3899091447183
350,3341.5903671231226
351,553.8482446217547
352,2828.761999325025
353,2048.4619835532153
354,527.6923246461146
355,1445.2028872634776
356,660.6781382724282
357,11696.701886824545
358,1449.9450119418605
359,543.3521413526014
360,1075.196828365411
361,8209.7218270298
362,517.4743420069558
363,9241.679144422918
364,3576.1364592260534
365,591.4741469648727
366,678.9279673921682
367,4509.975185424038
368,1784.4060148397562
369,546.0630567477516
370,613.0709755315083
371,783.5041048947211
372,7262.3302991413875
373,1027.405672572125
374,421.9398083665011
375,852.5658610130116
376,672.6504944656533
377,4183.147209703426
378,2802.6193145225902
379,565.2322549156684
380,4460.301223630552
381,486.2624960055894
382,686.4333216768975
383,9892.95792274839
384,1087.0640721821796
385,848.051222662788
386,15671.263195383655
387,11973.079277180026
388,772.3168656729848
389,802.52279224405
390,2806.6678358210715
391,838.6527845102337
392,9282.596539495418
393,538.4681043754493
394,1921.4772962523678
395,4810.5651784596985
396,784.2851420292006
397,2066.671964546047
398,1105.643524989433
399,2420.6523431130054
400,5040.6320144851325
401,712.2639069429641
402,2551.5091065190686
403,10499.918397680209
404,1498.1714600883706
405,1187.8892651375172
406,426.3427750654227
407,17544.98364719891
408,2006.545627368678
409,5957.901096637529
410,779.2484268045745
411,709.1985866289657
412,4639.2431553449005
413,1461.7061570020192
414,7182.449634267509
415,936.2407398195402
416,1279.316340092389
417,8175.563030087946
418,306.8968720330961
419,4748.022491357831
420,13991.095924615482
421,4100.419596517768
422,4745.934425616094
423,748.098153508614
424,1157.9180759478202
425,502.6306650510627
426,676.5831913614444
427,14906.569507742224
428,1743.271659714604
429,7160.908340506209
430,4498.7600675826
431,16444.39185412356
432,2090.767352169954
433,3433.492963886788
434,658.0230675369423
435,3244.748190671489
436,2292.830985486681
437,1119.6436234402142
438,6926.855664134015
439,666.1344072752274
440,3732.746091791081
441,1618.1745131983569
442,743.0247352951202
443,830.3321624934754
444,1087.9496626123407
445,1344.7150170573905
446,2410.5935175873856
447,5855.524749234504
448,772.225820616235
449,2306.623798427203
450,750.9261470629431
451,1216.0565315512943
452,7115.689315254987
453,5826.592613723185
454,2854.752180213865
455,4358.69015410803
456,1182.09206276217
457,12658.67366058539
458,3938.0101530627308
459,4976.185634683342
460,11335.064174404377
461,523.35166263
462,832.6761853841527
463,563.3881973751187
464,985.9824049512835
465,4166.440718232348
466,808.8629629070792
467,4182.934744468846
468,4604.255208184249
469,1286.7774165203311
470,2212.643189521591
471,2276.7611475224094
472,2275.59004753307
473,6613.7375624855995
474,1417.3734400118274
475,1155.2506993165255
476,15852.407238889344
477,5428.649959708349
478,2715.2562621520287
479,10453.236522241159
480,785.8003146682487
481,5558.505566951857
482,11023.410859695774
483,14902.390711099137
484,1403.5052299433642
485,4491.0601957915505
486,12170.5435332991
487,3087.6189341739737
488,2460.6208848275805
489,1682.331770816312
490,684.6372494551977
491,896.1644865560543
492,5012.069168999933
493,10322.28999538379
494,2377.722827357868
495,785.9650710653323
496,2427.981634890955
497,5209.276586914432
498,1660.5116026431413
499,4024.704212717432
500,9601.847705783171
501,830.1022950538356
502,9336.97079519002
503,1541.8838531549013
504,544.124932081713
505,4734.685459741471
506,586.559111835116
507,3773.962465226178
508,1540.4371173794111
509,1171.4786940786778
510,1365.3615100080242
511,653.639326884212
512,1210.6657105177094
513,3589.64842114079
514,3313.9945597794313
515,15056.013650797224
516,4449.947364237032
517,6850.815065473015
518,1035.6029963202886
519,1939.3669735617289
520,5564.871872923737
521,2141.22331392218
522,794.4018757301351
523,6163.199800888883
524,9237.570523687693
525,1874.619503531746
526,1360.4632462396298
527,2227.8697670125403
528,4524.520926908926
529,4972.1377078573
530,2297.7320857960804
531,2127.997334009514
532,2859.8822421930045
533,6905.839692646335
534,2594.619202070941
535,15213.39054488227
536,14849.815084151931
537,4696.208238512738
538,2219.869755461875
539,2022.459343851355
540,10256.33420369077
541,10760.32182455419
542,654.8462311834495
543,15532.796428123902
544,613.160930742817
545,7725.376894027823
546,9730.575559615529
547,1940.0599497793523
548,798.4697066403342
549,8411.024116325665
550,587.1447664114974
551,867.8762719367911
552,6553.429577480594
553,1562.4897235281767
554,2663.45409892583
555,15165.814527308168
556,4919.099505653768
557,9772.321894010998
558,1560.6494540063957
559,2986.4450426160492
560,735.6498016987089
561,2710.068959292032
562,718.4558306409484
563,4172.704691539122
564,5580.1590085587495
565,2513.95904790898
566,2203.386206597456
567,2567.2229757947393
568,5561.413865398737
569,1761.2461232017076
570,1134.5664023183995
571,4263.6318437466
572,15494.230292175622
573,15248.736518554924
574,4924.579471078241
575,678.611542107185
576,4381.153353394133
577,1050.2772071817037
578,526.1796193501581
579,3607.325380394261
580,2407.248757246969
581,858.3426775714601
582,852.2925574472345
583,552.4785401349161
584,8040.817231621481
585,1722.4163609663642
586,939.0507518140508
587,968.660250126863
588,2687.126568134051
589,3707.863926709544
590,1730.428805723957
591,555.1353847830904
592,894.4213616648188
593,621.5961430424165
594,9091.438362994073
595,1288.7608227331407
596,14648.633945520023
597,880.6713189832168
598,918.0644004601879
599,3325.2355852356486
600,2310.2358337942255
601,8230.368725633616
602,1864.6024437336152
603,10234.197091404814
604,519.0052283837813
605,1065.3166860895187
606,701.2766978815185
607,5050.185217620235
608,2285.425934346053
609,657.3822454729593
610,1717.5366693377764
611,907.4076017188114
612,3534.3476253470467
613,3179.408384801057
614,984.0760290238335
615,490.041084737269
616,727.7223878991937
617,3178.732964097023
618,13577.179258185979
619,10335.607960816598
620,855.5941141447015
621,631.9404231984936
622,758.65712153515
623,2383.191412844769
624,4934.5053655032925
625,16394.166418259745
626,1073.5906687405316
627,753.3559244657015
628,1841.6661093320715
629,3629.601047433567
630,2542.639914774692
631,10691.522373742591
632,1179.5375927101747
633,1013.8046215524255
634,3854.762111493011
635,7634.569909418889
636,4396.020194906093
637,1078.2087497868683
638,13026.595144820381
639,4760.205978757217
640,6817.27275931812
641,517.0103020809418
642,786.5280754061339
643,4323.9741737113745
644,1150.4942524949586
645,778.0355757150797
646,1959.315027490434
647,1731.1744829585446
648,4615.615685796979
649,2122.990355687674
650,3715.2203319795885
651,15537.8368376899
652,2030.7267558286048
653,2154.143230148739
654,864.1257452684337
655,17091.8221411953
656,2824.458154015997
657,1231.4818679213943
658,817.8917808461283
659,975.9503616007996
660,2734.5449947676643
661,1117.1156180208461
662,4317.144046041291
663,443.34621126028674
664,383.0948445061544
665,732.563163842334
666,6004.048410943672
667,3587.8708188890764
668,16562.344920506166
669,15154.77627958875
670,2016.747457558407
671,15668.964249733492
672,1348.011007180503
673,3553.5341749148865
674,1064.1935657126307
675,6339.930104649821
676,3832.5301118527314
677,1542.7456831524237
678,1466.8014721701345
679,1348.8822560285755
680,649.4152579074253
681,8697.25185633189
682,1959.7114621638193
683,1375.45173884783
684,4009.9174256564856
685,710.6492072448117
686,1500.9923873289729
687,2908.258068059583
688,725.5628910658488
689,15412.153498675545
690,3043.7971883046334
691,788.0432387311606
692,1153.4081786040674
693,8316.01215261035
694,5517.486282078768
695,12509.146472751747
696,741.3986089201425
697,3061.7014957573197
698,629.8805526746427
699,1103.098101418399
700,1120.1580317633113
701,2798.161144537778
702,621.8805645548132
703,2554.7472682319994
704,4134.590455304104
705,795.9609069060523
706,431.38659064288294
707,5191.342012543922
708,905.1264690045329
709,681.0845727639801
710,6494.499403881993
711,4890.1128189681085
712,621.5895481575625
713,856.8736784292593
714,611.0026510534609
715,601.1644876477299
716,1509.816395184659
717,5987.821505105517
718,14925.655798145122
719,7559.386422184498
720,12520.106577673236
721,4092.7090169465855
722,607.2760056689929
723,2203.760302577341
724,2863.613835611437
725,4749.363265312674
726,964.6123549383722
727,743.644543339852
728,1492.3658155214719
729,10725.078048334253
730,12756.933413882489
731,1902.8266699452745
732,681.1337575974583
733,4291.268596214391
734,5019.884779628499
735,10655.65855825801
736,6926.855664134015
737,2026.1571221176634
738,548.1741001421392
739,4850.469033807982
740,2687.2155254221257
741,6462.718186761671
742,4839.251423168168
743,591.2702273092868
744,11322.840929813783
745,17322.235449279502
746,922.6414056185318
747,1127.8568083594444
748,1613.6306149818824
749,633.3369767534613
750,957.2554293060489
751,1938.4279884039843
752,5398.445725450621
753,3634.0246152623154
754,677.493853772782
755,3121.7158704614294
756,9555.574415037041
757,1890.2701704912347
758,2371.7251020767776
759,13830.155322008226
760,8135.524719705659
761,1373.2382073334
762,1309.1230913555432
763,1919.3787660934584
764,4635.800232983454
765,1922.0776977358278
766,5403.7173739010195
767,5048.711235389969
768,968.9405017576826
769,716.0052118009105
770,4972.333279859175
771,907.3131166410261
772,791.9993536702643
773,625.7371726319293
774,4092.8439780739664
775,4184.045297764881
776,1084.419759527507
777,929.6770104242172
778,6558.561357575482
779,5743.0838922807725
780,6829.928444680108
781,5420.449937579482
782,612.2549528266887
783,4320.058420710235
784,432.2885525398367
785,1758.2276322391401
786,834.5071142491888
787,4688.822599439061
788,1892.2425029335923
789,522.5085265575736
790,4403.977057623441
791,905.3720944410476
792,4575.644177660083
793,558.6769152937788
794,1330.2105367778818
795,5264.5637343463995
796,3086.36682007129
797,6396.207054278389
798,14080.809059208865
799,743.4570317198799
800,798.7786285874583
801,1419.0930540964143
802,787.3190597778365
803,13571.946239184364
804,825.0894871760836
805,1558.9437414140157
806,1860.0859094534785
807,2104.533746156487
808,617.1290090105744
809,477.64047259255983
810,708.7729793528615
811,4354.64295568267
812,635.2301483816387
813,1799.408417335176
814,1057.249667555739
815,5837.809829973782
816,4735.517662749229
817,5488.792895871703
818,1627.1544236756931
819,581.804821726412
820,5166.316897727912
821,1591.7892447265108
822,4295.277469740477
823,3774.3794154433917
824,655.6122557026385
825,1376.416754406399
826,686.4333216768975
827,1621.0320880203624
828,5031.25238374187
829,3626.027049428902
830,2616.7557215966626
831,4947.501946243845
832,491.21588359353865
833,2554.7472682319994
834,5369.476902188133
835,10109.436311281974
836,522.9085509218625
837,5272.434411111797
838,1734.447786996746
839,7146.917856223738
840,883.8010987258896
841,2051.976963621695
842,641.0445493703082
