id,price
0,2889.705868875293
1,5503.385318292549
2,9574.895898990195
3,4067.2484696014326
4,1540.6007723468333
5,6208.747976470739
6,4550.691153932281
7,4159.964272357788
8,5369.359882978773
9,14969.138752611734
10,4521.070875616657
11,784.9426702043892
12,3291.2881611827243
13,1572.7006097828034
14,2593.8037284912107
15,1168.8711396018628
16,1404.4647672313727
17,4039.4045876049504
18,4204.341509031247
19,951.3121660343635
20,2087.709840573814
21,4748.670821234657
22,4211.887255491096
23,452.6901633188179
24,16079.158436238944
25,1068.603465432768
26,783.5884676842513
27,1102.4705634935533
28,1474.1603868677914
29,920.5115419763782
30,9860.231247278954
31,607.9335338441814
32,4368.923848439376
33,749.2736261066507
34,722.7899122746204
35,2554.2502863311406
36,6556.971381835312
37,2759.4889911306423
38,2753.3327261584595
39,602.4910262111495
40,510.37272936611924
41,9326.285062206696
42,936.3320701593289
43,1958.9989912641543
44,10543.544161114565
45,2335.530436972004
46,1053.5271940716018
47,773.4425392639932
48,1048.1283476185608
49,2959.0803092190426
50,552.0197544722372
51,4703.893306057735
52,2853.137338589271
53,7443.709424302958
54,5332.766580147966
55,2294.5273722381785
56,9557.463738406119
57,2445.3479401213935
58,4299.828236970103
59,2698.8819391568686
60,1130.347760728319
61,540.6913449541427
62,6883.971522112752
63,1442.0270330553842
64,8712.542813585269
65,17723.41596467773
66,1014.243534404229
67,11693.058988580397
68,5563.389859704188
69,9421.06063972636
70,609.1111221170044
71,535.8331271390872
72,855.4195008373781
73,1169.5318482392674
74,5091.194646746371
75,1957.2925999442366
76,8228.406505675614
77,14104.126144669732
78,2698.348752661216
79,6524.455888220146
80,10957.204015461333
81,1914.1427698835798
82,15080.545207379098
83,6604.6149174233005
84,1000.0307986540367
85,8274.051233567516
86,1012.9656515809642
87,13166.879153101387
88,8896.998868974753
89,14926.979720443744
90,4862.103455024911
91,1388.549328971936
92,1044.9529083206337
93,1016.0082299989962
94,12804.844256187738
95,415.65366892642976
96,14292.760149870905
97,15313.019699254555
98,13304.815217538
99,809.5528841297605
100,2641.1621744884706
101,864.9205217963278
102,928.450883738202
103,486.201217325478
104,937.8932820312266
105,1613.5205261556903
106,1853.8471308306312
107,648.8887092992179
108,1085.4879636452433
109,505.7223693303221
110,530.551014995922
111,1098.637502700934
112,1588.4580046765732
113,1575.8042593076912
114,1297.7369785741066
115,4922.218189846688
116,5208.742633455265
117,15054.640849384039
118,468.98269702793357
119,17221.53572920201
120,1708.1808387018448
121,1453.5939098418446
122,1033.4027281416645
123,432.10493688917467
124,731.6727981387075
125,1328.9327062169405
126,1051.0482945041383
127,12915.905850605566
128,5507.7244521203975
129,5114.522411559971
130,6584.421892863527
131,3462.5007064052256
132,6670.157649999473
133,984.0510397662251
134,3489.657388074055
135,1139.0387857437224
